organ,unspecified
symptom,intact
organ,brain
symptom,mcf ac
organ,brain
abdominal pain,abdomen
cough,unspecified
epigastric pain,abdomen
nausea vomiting,gallbladder
fever,unspecified
epigastric tenderness,abdomen
pain,unspecified
distended gallbladder,gallbladder
sludge,gallbladder
strains,muscles
cough,unspecified
abdominal tenderness,abdomen
peritoneal irritation,abdomen
abdominal pain nausea,gallbladder
vomiting,gallbladder
symptoms,unspecified
distended gallbladder,gallbladder
wall thickening,gallbladder
distended bowel,bowel
perforation,unspecified
edematous,unspecified
rupture,gallbladder
closure,gallbladder
recovered,unspecified
sequelae,unspecified
amnesia,unspecified
dizziness,unspecified
headache,neck
headaches,head
hyperextension,cervical spine
insomnia,unspecified
midline tenderness,neck
nausea,unspecified
neck spasms,neck
paraspinal stiffness,neck
symptoms,unspecified
tightness,neck
visual changes,unspecified
chest pain,unspecified
lower limbs numbness,leg
oliguria,kidney
dissection,aorta
occlusion,kidney
malperfusion symptoms,kidney
poor perfusion,kidney
hemodynamic instability,unspecified
right perinephric hematoma,kidney
hemorrhage,kidney
headache,unspecified
temporal headaches,skull
fever,unspecified
vomiting,unspecified
joint deformities,joints
subcutaneous nodules,unspecified
skin lesions,skin
synovitis,wrist
focal neurological signs,brain
peripheral nerve lesion,unspecified
denervation,unspecified
vasculitis,brain
hemispheric vasculitis,brain
respiratory distress,unspecified
hearing loss,ears
clonic seizure,brain
head trauma,brain
postictal phase,brain
seizure,brain
ataxia difficulties,unspecified
walking,unspecified
generalized weakness,unspecified
abnormalities,brain
lesions,brain
painless,unspecified
ptosis,eye
malaise,unspecified
fatigability,unspecified
dexterity,upper limbs
diurnal fluctuation,unspecified
inability to open the lids,eye
lid elevation,eye
bell phenomenon,eye
decremental response,unspecified
dissociation,unspecified
Affective lability,unspecified
Irritability,unspecified
Anger,unspecified
Conflicts,unspecified
Eating problems,unspecified
Weight problems,unspecified
Hunger,unspecified
Food cravings,unspecified
Dizziness,unspecified
Arthropathy,unspecified
Amnesia,unspecified
Binge eating,unspecified
paraplegia,unspecified
headache,brain
facial puffiness,face
shortness of breath,lungs
output,kidneys
stiffness,neck
bloody,spinal cord
weakness,lower limbs
loss of sensation,spinal cord
ocular symptoms,eyes
plantar responses,feet
proteinuria,kidneys
hematuria,kidneys
flank pain,kidneys
menopause,unspecified
abnormalities,unspecified
renal mass r,kidneys
renal mass,kidneys
parenchymal enhancement,kidneys
gum pain,jaw
blister,gum
abscess,gum
bad dentition,teeth
weight loss,unspecified
night sweats,unspecified
fever,unspecified
enlarged cervical lymph nodes,neck
aplastic anemia,unspecified
complications,unspecified
septic,blood
presacral hematoma,unspecified
pressor requirement,unspecified
pancytopenia,blood
debilitation,unspecified
hematoma,unspecified
rectal fistulization,unspecified
immunocompromise,unspecified
fever,body
hyperbilirubinemia,liver
cholestatic obstruction,bile ducts
cholestasis,liver
mdros,unspecified
strain,unspecified
activity,unspecified
growth,unspecified
fully inhibitory,unspecified
inhibitory,unspecified
inhibition,unspecified
liver toxicity,liver
toxicity,liver
seizures gtcs,unspecified
symptomatic manifestations,unspecified
strabismus,eye
salivation,unspecified
fever,unspecified
ictal fear,brain
fearful facial expression,face
screaming,unspecified
nausea,unspecified
headache,brain
left eye pain,eye
abdominal pain,abdomen
panic,brain
tachycardia,heart
loss of consciousness,brain
epileptic seizure,brain
abdominal pain,abdomen
rash,skin
white spots,mouth
constipation,colon
dysphagia,esophagus
liver lesions,liver
necrotic of liver parenchyma,liver
bile extravasation,liver
inflammation,liver
sepsis,unspecified
maculopapular eruption,skin
vesicles,skin
stones,gallbladder
ductal dilation,bile duct
ascites,abdomen
abnormal fluid collections,unspecified
necrosis,liver
fibrosis,liver
forgetting,unspecified
failure to,unspecified
memory decline,brain
visual hallucinations,brain
of anxiety depression,unspecified
epilepsy,unspecified
hypertension,heart
ischemic changes,brain
hippocampal sclerosis,brain
dementia,brain
deficits,brain
Occipital headaches,unspecified
Left hearing loss,left CPA
Vomiting,unspecified
Lymphadenopathy,unspecified
Organomegaly,unspecified
Mass,left CPA
Tumor,left CPA
headache,unspecified
vomiting,unspecified
café,unspecified
sebaceum,unspecified
intraocular lesions,eye
oriented,brain
neurological deficit,brain
clicking tinnitus,ear
infection,unspecified
rhythmic contractions,soft palate
lesions,brain
complications,jaw
root fracture,tooth
absence of element 24,unspecified
any occlusal contact,unspecified
crown reassembly,unspecified
emergence,gingival
link abutment,abutment
anthogyr,unspecified
the abutment,unspecified
crown,unspecified
zirconia abutment,unspecified
hybrid abutment,unspecified
asymptomatic,unspecified
large,restorations
four roots,tooth
poor,obturation
large,restorations
four roots,tooth
lesion,subscapular subcutaneous
lymphoma,unspecified
right lower lobe nodule,right lower lobe
nodules,lungs
pleural lesions,pleural
third lumbar vertebral l3 lesion,vertebral
lesion,temporal region
response,unspecified
hip pain,hip
swelling,thigh
left leg sciatic pain,leg
fall,unspecified
confused,unspecified
tachycardic,heart
crepitus,thigh
emphysema,leg
necrotizing,thigh
contamination,unspecified
abnormal findings,unspecified
drainage,knee
tissue,unspecified
wound,leg
left open,unspecified
septic,unspecified
presacral abscess,presacral
knee amputation,knee
tissue loss,unspecified
function,unspecified
symptom,placentation
organ,uterine segment
symptom,lesions
organ,myometrium
symptom,bleeding
organ,unspecified
symptom,placentation
organ,unspecified
symptom,vascular engorgement
organ,myometrium
left hand pain,unspecified
dysesthesia,unspecified
weakness,unspecified
pain,unspecified
bilateral lower extremity weakness,unspecified
impaired sensation,unspecified
intramedullary lesion,spine
cord edema,spine
expansion,spine
lower extremity pain,buttocks
lower extremity pain,lower extremity
injury,unspecified
pain,unspecified
pain point,gluteal nerve
pain point,superior gluteal nerve
numbness,unspecified
motor deficit,unspecified
dysfunction,bladder
dysfunction,bowel
spondylosis,spine
intradural extramedullary mass,meninges
hypertension,blood
left flank pain,kidney
nausea,unspecified
fevers,unspecified
left lower quadrant tenderness,kidney
left sided costovertebral angle tenderness,kidney
tachycardia,heart
tachypnea,lung
leukocytosis,blood
white blood cells,blood
stones,kidney
hydratephrosis,kidney
fever,unspecified
headache,brain
appetite loss,unspecified
crackles,lungs
infiltrates,lungs
masses,brain
generalized body shaking,unspecified
urinary incontinence,kidney
air,respiratory
lethargic,unspecified
alert,unspecified
motor deficits,unspecified
sensory deficits,unspecified
fluid restriction,unspecified
fluid hydration,kidney
chest heaviness,heart
dry cough,unspecified
to lbbb,unspecified
lbbb,heart
vertigo low pressure,unspecified
generalized body weakness,unspecified
dysarthria,unspecified
loss of consciousness,unspecified
gait instability,right-leg
abnormalities,right-leg
decreased,unspecified
weight loss,unspecified
urinary symptoms,kidney
myoglobinuria,muscle
perinephric fluid,kidney
arf,kidney
aciduria,kidney
lower abdominal pain,kidney
retrorectal mass,unspecified
mass,left side of the pelvis
mass,unspecified
adipose tissue mass,unspecified
dermoid cyst,unspecified
thrombocytopenia,unspecified
protein,liver
worsening,unspecified
dysarthria,brain
dysgraphia,brain
anemia,unspecified
dysphagia,esophagus
pain,knee
abnormal gait,brain
dystonia,brain
salivation,salivary gland
jaw claudication,jaw
hemifacial spasm,face
choreiform movements,brain
bradykinesia,brain
left ventricular cardiac mass,heart
seizure,unspecified
epilepsy,unspecified
neurological symptoms,unspecified
seizures,unspecified
lesions,brain
lower back pain,unspecified
lower limb pain,unspecified
sensory deficit,unspecified
ivd protrusion,spine
tinnitus,unspecified
malaise,unspecified
vomiting,gastrointestinal
muscle aches,muscular
headache,cerebral
fever,body
dehydrated,body
mental slowness,cerebral
tremor,neuronal
loss of strength,muscular
leukocytosis,blood
inflammation,body
enlargement,dura mater
dysphoria,unspecified
altered consciousness,unspecified
dizziness fatigue alalia,unspecified
unsteady gait,legs
dysphoric,unspecified
decreased consciousness,unspecified
tenderness,abdomen
bleeding,unspecified
agitated confused dysarthric,brain
ataxic,brain
nystagmus muscular hypertonia,brain
soft neck,neck
abdominal pain,abdomen
nausea,unspecified
vomiting,unspecified
night sweats,unspecified
chills,unspecified
pain,back
small bowel wall thickening,small intestine
submucosal edema,small intestine
mesenteric lymphadenopathy,unspecified
lymphoid nodules,stomach
friable nodules,jejunum
edema,unspecified
villous architecture,small intestine
seizures,brain
lesions,brain
fever,unspecified
emesis,unspecified
diarrhea,unspecified
headache,brain
cough,unspecified
nasal congestion,nasal
fatigue,body
headaches,brain
ecchymoses,skin
trauma,skin
school,unspecified
anemia,blood
thrombocytopenia,blood
subdural hematoma,brain
mass effect,brain
lymphocyte,blood
depressive symptoms,unspecified
low mood social isolation abulia,unspecified
apathy,unspecified
lack,unspecified
lost interest,unspecified
sleeping difficulties,brain
low levels of energy,unspecified
fatiguability,unspecified
persuasion,unspecified
low mood,unspecified
headaches,brain
exaggerated,unspecified
erotion,skull
Weakness,Muscle
Altered mental status,Brain
Psychomotor symptoms,Brain
Anxiety,Brain
Aggressiveness,Brain
Diaphoresis,Skin
Loss of consciousness,Brain
Burning sensation,Body
Irritability,Brain
Aggression to self,Brain
Hypoglycemic episode,Unspecified
chest pain,left shoulder
chest pain,back
exercise capacity,unspecified
hemoptysis,unspecified
left inferior lobe pulmonary embolism,lung
pain symptoms,unspecified
symptom recurrence,unspecified
shortness of breath,unspecified
enlarged right ventricle,heart
nodules,lung
hemoptysis,unspecified
movement disorder,unspecified
numbness,left limbs
weakness,left limbs
difficulties,left limbs
dizziness,unspecified
paroxysmal tremor,left limbs
flexion,distal left extremities
hemianopia,left eye
increase,left extremity
hyperreflexia,left extremity
tremor,cerebellar tests
abnormalities,sensory examination
missense mutation,thyroid
signal intensity changes,right temporal and parietal lobes
mobilized,unspecified
bacteremia,unspecified
ascites,abdomen
weight gain,abdomen
recovered,unspecified
symptom,upper abdominal pain
organ,abdomen
symptom,vomiting
organ,unspecified
symptom,convulsion
organ,brain
symptom,pupils
organ,eyes
symptom,bilaterally
organ,eyes
symptom,to light
organ,eyes
symptom,upper abdominal tenderness
organ,abdomen
symptom,bulky pancreas
organ,pancreas
symptom,nephrolithiasis
organ,kidneys
symptom,hyperintensities
organ,brain
symptom,diffusion restriction
organ,brain
seizure disorder,unspecified
autistic traits,unspecified
triangular face,face
blueish sclerae,eye
high-pitched voice,voice
dentinogenesis imperfecta,teeth
significant limb deformities,limb
scoliosis,spine
lower urinary tract symptoms,prostate
androgen deprivation,prostate
deprivation,unspecified
enlarged prostate gland,prostate
enlarged prostate,prostate
seizures,unspecified
seizure,unspecified
seizures,unspecified
impaired awareness,brain
lethargic,unspecified
suck well,oral
vomiting,gastrointestinal
diarrhea,gastrointestinal
metabolic acidosis,liver
dehydration,kidney
hydronephrosis,kidney
emphysema,lung
pain,unspecified
swelling,thigh
mass,popliteal fossa
symptom,cough
organ,lung
symptom,hemoptysis
organ,lung
symptom,abnormal
organ,chest
symptom,hemoptysis
organ,lung
symptom,right suprahilar nodular density
organ,chest
symptom,masses
organ,lung
symptom,extending
organ,unspecified
symptom,rll mass
organ,lung
symptom,neoplasm
organ,lung
symptom,left atrial mass
